Lista de indices Diarios da TaxaSelic;19940101;20131025;
Data;Taxa Anual;Fator Diário;Fator Acumulado;
24/10/2000;     16,60;          1,00060963;      56,4079284807090381;
25/10/2000;     16,60;          1,00060963;      56,4423164461487328;
26/10/2000;     16,60;          1,00060963;      56,4767253755237984;
27/10/2000;     16,60;          1,00060963;      56,5111552816144790;
30/10/2000;     16,60;          1,00060963;      56,5456061772088096;
31/10/2000;     16,59;          1,00060929;      56,5800588495965212;
01/11/2000;     16,53;          1,00060724;      56,6144165245323502;
03/11/2000;     16,45;          1,00060452;      56,6486410716097605;
06/11/2000;     16,40;          1,00060281;      56,6827894389341375;
07/11/2000;     16,44;          1,00060417;      56,7170354798294584;
08/11/2000;     16,50;          1,00060622;      56,7514184810780406;
09/11/2000;     16,54;          1,00060758;      56,7858995079187740;
10/11/2000;     16,60;          1,00060963;      56,8205178958357865;
13/11/2000;     16,60;          1,00060963;      56,8551573881606249;
14/11/2000;     16,60;          1,00060963;      56,8898179977591692;
16/11/2000;     16,60;          1,00060963;      56,9244997375051432;
17/11/2000;     16,60;          1,00060963;      56,9592026202801184;
20/11/2000;     16,60;          1,00060963;      56,9939266589735198;
21/11/2000;     16,59;          1,00060929;      57,0286524885475658;
22/11/2000;     16,45;          1,00060452;      57,0631274495499425;
23/11/2000;     16,46;          1,00060486;      57,0976426528190773;
24/11/2000;     16,43;          1,00060383;      57,1321199223821291;
27/11/2000;     16,45;          1,00060452;      57,1666574315176075;
28/11/2000;     16,47;          1,00060520;      57,2012546925951620;
29/11/2000;     16,42;          1,00060349;      57,2357750777895962;
30/11/2000;     16,40;          1,00060281;      57,2702773753642386;
01/12/2000;     16,40;          1,00060281;      57,3048004712688819;
04/12/2000;     16,38;          1,00060213;      57,3393054107766470;
05/12/2000;     16,37;          1,00060179;      57,3738116313797983;
06/12/2000;     16,37;          1,00060179;      57,4083386174814463;
07/12/2000;     16,36;          1,00060145;      57,4428668627429306;
08/12/2000;     16,36;          1,00060145;      57,4774158750175273;
11/12/2000;     16,35;          1,00060110;      57,5119655497000003;
12/12/2000;     16,34;          1,00060076;      57,5465164381236381;
13/12/2000;     16,35;          1,00060110;      57,5811076491545942;
14/12/2000;     16,34;          1,00060076;      57,6157000753859003;
15/12/2000;     16,33;          1,00060042;      57,6502936940251635;
18/12/2000;     16,32;          1,00060008;      57,6848884822650742;
19/12/2000;     16,31;          1,00059974;      57,7194844172834278;
20/12/2000;     16,31;          1,00059974;      57,7541011008678494;
21/12/2000;     15,82;          1,00058298;      57,7877705867276333;
22/12/2000;     15,82;          1,00058298;      57,8214597012242838;
26/12/2000;     15,83;          1,00058332;      57,8551881150972019;
27/12/2000;     15,80;          1,00058229;      57,8888766125847419;
28/12/2000;     15,84;          1,00058366;      57,9226640343084431;
29/12/2000;     15,84;          1,00058366;      57,9564711763987076;
02/01/2001;     15,85;          1,00058400;      57,9903177555657244;
03/01/2001;     15,79;          1,00058195;      58,0240652209835759;
04/01/2001;     15,83;          1,00058332;      58,0579118187082800;
05/01/2001;     15,80;          1,00058229;      58,0917183601811957;
08/01/2001;     15,80;          1,00058229;      58,1255445868651456;
09/01/2001;     15,80;          1,00058229;      58,1593905102226313;
10/01/2001;     15,66;          1,00057749;      58,1929769766483797;
11/01/2001;     15,65;          1,00057714;      58,2265624713806826;
12/01/2001;     15,65;          1,00057714;      58,2601673496454152;
15/01/2001;     15,65;          1,00057714;      58,2937916226295896;
16/01/2001;     15,65;          1,00057714;      58,3274353015266740;
17/01/2001;     15,59;          1,00057508;      58,3609782430198760;
18/01/2001;     15,31;          1,00056545;      58,3939784581673916;
19/01/2001;     15,30;          1,00056511;      58,4269774793338866;
22/01/2001;     15,29;          1,00056476;      58,4599746991351152;
23/01/2001;     15,24;          1,00056304;      58,4928900032897162;
24/01/2001;     15,17;          1,00056063;      58,5256828722122605;
25/01/2001;     15,16;          1,00056028;      58,5584736418119036;
26/01/2001;     15,15;          1,00055994;      58,5912628735428998;
29/01/2001;     15,15;          1,00055994;      58,6240704652763114;
30/01/2001;     15,14;          1,00055960;      58,6568764951086800;
31/01/2001;     15,12;          1,00055891;      58,6896604099505612;
01/02/2001;     15,12;          1,00055891;      58,7224626480502867;
02/02/2001;     15,10;          1,00055822;      58,7552427011496813;
05/02/2001;     15,10;          1,00055822;      58,7880410527303171;
06/02/2001;     15,15;          1,00055994;      58,8209588284373829;
07/02/2001;     15,21;          1,00056201;      58,8540167955085530;
08/02/2001;     15,26;          1,00056373;      58,8871945703966850;
09/02/2001;     15,28;          1,00056442;      58,9204316807561083;
12/02/2001;     15,24;          1,00056304;      58,9536062406096412;
13/02/2001;     15,15;          1,00055994;      58,9866167228880082;
14/02/2001;     15,07;          1,00055718;      59,0194828859936669;
15/02/2001;     15,26;          1,00056373;      59,0527539390809881;
16/02/2001;     15,23;          1,00056270;      59,0859829237225090;
19/02/2001;     15,17;          1,00056063;      59,1191082983290356;
20/02/2001;     15,31;          1,00056545;      59,1525371981163257;
21/02/2001;     15,26;          1,00056373;      59,1858832579110198;
22/02/2001;     15,26;          1,00056373;      59,2192481158800020;
23/02/2001;     15,29;          1,00056476;      59,2526927784459264;
28/02/2001;     15,14;          1,00055960;      59,2858505853247447;
01/03/2001;     15,12;          1,00055891;      59,3189860400753886;
02/03/2001;     15,11;          1,00055856;      59,3521192529179331;
05/03/2001;     15,17;          1,00056063;      59,3853938315346965;
06/03/2001;     15,12;          1,00055891;      59,4185849220010795;
07/03/2001;     15,19;          1,00056132;      59,4519377620894972;
08/03/2001;     15,21;          1,00056201;      59,4853503456311691;
09/03/2001;     15,11;          1,00055856;      59,5185764829202248;
12/03/2001;     15,09;          1,00055787;      59,5517801111827516;
13/03/2001;     15,13;          1,00055925;      59,5850844442099305;
14/03/2001;     15,13;          1,00055925;      59,6184074026853549;
15/03/2001;     15,11;          1,00055856;      59,6517078603241988;
16/03/2001;     15,24;          1,00056304;      59,6852941579178758;
19/03/2001;     15,32;          1,00056580;      59,7190640973524257;
20/03/2001;     15,35;          1,00056683;      59,7529146544547280;
21/03/2001;     15,35;          1,00056683;      59,7867843990683126;
22/03/2001;     15,85;          1,00058400;      59,8216998811573685;
23/03/2001;     15,85;          1,00058400;      59,8566357538879644;
26/03/2001;     15,85;          1,00058400;      59,8915920291682349;
27/03/2001;     15,85;          1,00058400;      59,9265687189132692;
28/03/2001;     15,85;          1,00058400;      59,9615658350451145;
29/03/2001;     15,84;          1,00058366;      59,9965630025603970;
30/03/2001;     15,84;          1,00058366;      60,0315805965224714;
02/04/2001;     15,83;          1,00058332;      60,0665982181160348;
03/04/2001;     15,81;          1,00058263;      60,1015948202358558;
04/04/2001;     15,81;          1,00058263;      60,1366118124259698;
05/04/2001;     15,82;          1,00058298;      60,1716702543803779;
06/04/2001;     15,83;          1,00058332;      60,2067695930731631;
09/04/2001;     15,81;          1,00058263;      60,2418478632411753;
10/04/2001;     15,84;          1,00058366;      60,2770086201650346;
11/04/2001;     15,82;          1,00058298;      60,3121489106504184;
12/04/2001;     15,85;          1,00058400;      60,3473712056142383;
16/04/2001;     15,85;          1,00058400;      60,3826140703983170;
17/04/2001;     15,85;          1,00058400;      60,4178775170154296;
18/04/2001;     15,87;          1,00058469;      60,4532032458208534;
19/04/2001;     16,35;          1,00060110;      60,4895416662919163;
20/04/2001;     16,30;          1,00059940;      60,5257990975666917;
23/04/2001;     16,30;          1,00059940;      60,5620782615457731;
24/04/2001;     16,31;          1,00059974;      60,5983997623623526;
25/04/2001;     16,30;          1,00059940;      60,6347224431799126;
26/04/2001;     16,31;          1,00059974;      60,6710875116179853;
27/04/2001;     16,29;          1,00059906;      60,7074331333026952;
30/04/2001;     16,28;          1,00059871;      60,7437792805939348;
02/05/2001;     16,25;          1,00059769;      60,7800852300321530;
03/05/2001;     16,26;          1,00059803;      60,8164335444022692;
04/05/2001;     16,29;          1,00059906;      60,8528662370813788;
07/05/2001;     16,28;          1,00059871;      60,8892994566261818;
08/05/2001;     16,30;          1,00059940;      60,9257965027204835;
09/05/2001;     16,28;          1,00059871;      60,9622733863446273;
10/05/2001;     16,30;          1,00059940;      60,9988141730124023;
11/05/2001;     16,28;          1,00059871;      61,0353347730459265;
14/05/2001;     16,30;          1,00059940;      61,0719193527088902;
15/05/2001;     16,30;          1,00059940;      61,1085258611689039;
16/05/2001;     16,30;          1,00059940;      61,1451543115700886;
17/05/2001;     16,29;          1,00059906;      61,1817839277119778;
18/05/2001;     16,30;          1,00059940;      61,2184562889982483;
21/05/2001;     16,30;          1,00059940;      61,2551506316978739;
22/05/2001;     16,30;          1,00059940;      61,2918669689865136;
23/05/2001;     16,33;          1,00060042;      61,3286678317520325;
24/05/2001;     16,77;          1,00061541;      61,3664101072223710;
25/05/2001;     16,80;          1,00061643;      61,4042382034047661;
28/05/2001;     16,80;          1,00061643;      61,4420896179604909;
29/05/2001;     16,80;          1,00061643;      61,4799643652636902;
30/05/2001;     16,80;          1,00061643;      61,5178624596973697;
31/05/2001;     16,80;          1,00061643;      61,5557839156534010;
01/06/2001;     16,81;          1,00061677;      61,5937496764990585;
04/06/2001;     16,80;          1,00061643;      61,6317179116121429;
05/06/2001;     16,78;          1,00061575;      61,6696676419162180;
06/06/2001;     16,75;          1,00061473;      61,7075778367057332;
07/06/2001;     16,73;          1,00061405;      61,7454693748763623;
08/06/2001;     16,69;          1,00061269;      61,7833002065076553;
11/06/2001;     16,65;          1,00061133;      61,8210701914228997;
12/06/2001;     16,63;          1,00061065;      61,8588212279352921;
13/06/2001;     16,67;          1,00061201;      61,8966794451150007;
15/06/2001;     16,65;          1,00061133;      61,9345187421601829;
18/06/2001;     16,79;          1,00061609;      61,9726759798120404;
19/06/2001;     16,80;          1,00061643;      62,0108777964662759;
20/06/2001;     16,87;          1,00061881;      62,0492507477555072;
21/06/2001;     18,29;          1,00066677;      62,0906233266765881;
22/06/2001;     18,27;          1,00066609;      62,1319812699682541;
25/06/2001;     18,30;          1,00066710;      62,1734295146734500;
26/06/2001;     18,30;          1,00066710;      62,2149054095026886;
27/06/2001;     18,31;          1,00066744;      62,2564301259692071;
28/06/2001;     18,31;          1,00066744;      62,2979825576924840;
29/06/2001;     18,32;          1,00066777;      62,3395832815050343;
02/07/2001;     18,32;          1,00066777;      62,3812117850329249;
03/07/2001;     18,31;          1,00066744;      62,4228475010267273;
04/07/2001;     18,32;          1,00066777;      62,4645316059024879;
05/07/2001;     18,31;          1,00066744;      62,5062229328775315;
06/07/2001;     18,32;          1,00066777;      62,5479627133654191;
09/07/2001;     18,30;          1,00066710;      62,5896884592915052;
10/07/2001;     18,32;          1,00066777;      62,6314839755539663;
11/07/2001;     18,33;          1,00066811;      62,6733286963128736;
12/07/2001;     18,32;          1,00066777;      62,7151800650164105;
